Time;Campaign;File Name;Longitude;Latitude;RSRP;RSRQ;PCI LTE;Technology;Home Operator;DL EARFCN
2022-08-20 12:06:07.022;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-87.9;-8;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:07.069;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7.6;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:07.069;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-89;-9.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:07.130;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-79.6;-7.9;240;LTE;XL;1325
2022-08-20 12:06:07.130;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-75.6;-6.6;240;LTE;XL;376
2022-08-20 12:06:07.379;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74.6;-9;59;LTE;Telkomsel;1850
2022-08-20 12:06:07.624;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88.6;-9.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:07.624;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-6.3;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:07.671;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-88.6;-10.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:07.671;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-8;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:07.731;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-7;240;LTE;XL;376
2022-08-20 12:06:07.731;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-9;240;LTE;XL;1325
2022-08-20 12:06:07.980;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-9;59;LTE;Telkomsel;1850
2022-08-20 12:06:08.225;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-6.3;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:08.225;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-8.9;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:08.271;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-89;-11.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:08.271;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-8;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:08.333;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81.3;-7.6;240;LTE;XL;1325
2022-08-20 12:06:08.333;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-9.5;240;LTE;XL;376
2022-08-20 12:06:08.580;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-9;59;LTE;Telkomsel;1850
2022-08-20 12:06:08.828;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-6.5;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:08.828;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-8.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:08.880;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96.3;-7.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:08.880;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-89;-10.9;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:08.935;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-10.5;240;LTE;XL;376
2022-08-20 12:06:08.935;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-82;-7.9;240;LTE;XL;1325
2022-08-20 12:06:09.181;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-9;59;LTE;Telkomsel;1850
2022-08-20 12:06:09.429;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89.6;-9;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:09.429;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-6.2;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:09.483;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-89;-14.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:09.483;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:09.536;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-8.5;240;LTE;XL;1325
2022-08-20 12:06:09.536;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-7.3;240;LTE;XL;376
2022-08-20 12:06:09.784;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-9;59;LTE;Telkomsel;1850
2022-08-20 12:06:09.885;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:09.885;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-89;-13.9;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:10.031;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88.6;-5.3;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:10.031;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-9.3;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:10.138;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-7;240;LTE;XL;376
2022-08-20 12:06:10.138;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-8.2;240;LTE;XL;1325
2022-08-20 12:06:10.385;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:06:10.487;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-6;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:10.487;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-89;-13;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:10.633;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:10.633;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:10.740;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-7;240;LTE;XL;1325
2022-08-20 12:06:10.740;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-8.6;240;LTE;XL;376
2022-08-20 12:06:10.787;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-73.5;-9;59;LTE;Telkomsel;1850
2022-08-20 12:06:11.088;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-89.3;-12.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:11.088;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:11.235;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:11.235;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-5.6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:11.341;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-9.6;240;LTE;XL;376
2022-08-20 12:06:11.341;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-8;240;LTE;XL;1325
2022-08-20 12:06:11.389;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:06:11.690;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7.6;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:11.690;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-90;-13.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:11.741;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-9;240;LTE;XL;1325
2022-08-20 12:06:11.741;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-11.5;240;LTE;XL;376
2022-08-20 12:06:11.836;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8.9;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:11.836;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-5.9;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:11.990;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-73.6;-8;59;LTE;Telkomsel;1850
2022-08-20 12:06:12.292;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:12.292;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-90;-15.3;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:12.343;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-8.6;240;LTE;XL;1325
2022-08-20 12:06:12.343;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-9.8;240;LTE;XL;376
2022-08-20 12:06:12.437;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:12.437;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88.6;-5.6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:12.591;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-8.6;59;LTE;Telkomsel;1850
2022-08-20 12:06:12.893;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-6.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:12.893;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-90;-11.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:12.944;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-8.6;240;LTE;XL;1325
2022-08-20 12:06:12.944;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-11.6;240;LTE;XL;376
2022-08-20 12:06:13.039;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:13.039;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:13.192;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-73.6;-8.6;59;LTE;Telkomsel;1850
2022-08-20 12:06:13.495;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-90;-10;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:13.495;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-6.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:13.547;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-7.3;240;LTE;XL;1325
2022-08-20 12:06:13.547;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-8.6;240;LTE;XL;376
2022-08-20 12:06:13.640;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:13.640;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-6.3;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:13.793;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:06:14.096;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:14.096;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-90;-10.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:14.148;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-7.3;240;LTE;XL;1325
2022-08-20 12:06:14.148;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-7;240;LTE;XL;376
2022-08-20 12:06:14.242;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88.3;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:14.242;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8.3;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:14.395;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-73.6;-8;59;LTE;Telkomsel;1850
2022-08-20 12:06:14.549;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-6.5;240;LTE;XL;376
2022-08-20 12:06:14.549;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-8.5;240;LTE;XL;1325
2022-08-20 12:06:14.697;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96.6;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:14.697;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-90;-9;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:14.843;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89.6;-8.3;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:14.843;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:14.996;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-73.6;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:06:15.151;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-8.2;240;LTE;XL;376
2022-08-20 12:06:15.151;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-8.9;240;LTE;XL;1325
2022-08-20 12:06:15.299;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-97;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:15.299;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-90;-8;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:15.445;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:15.445;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89.3;-8.3;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:15.598;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-8;59;LTE;Telkomsel;1850
2022-08-20 12:06:15.752;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-9.2;240;LTE;XL;376
2022-08-20 12:06:15.752;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81.3;-6.3;240;LTE;XL;1325
2022-08-20 12:06:15.900;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:15.900;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-90;-9.4;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:16.047;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89.6;-8.6;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:16.047;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:16.200;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-73.3;-8.6;59;LTE;Telkomsel;1850
2022-08-20 12:06:16.353;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-8.3;240;LTE;XL;376
2022-08-20 12:06:16.353;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-82;-8.2;240;LTE;XL;1325
2022-08-20 12:06:16.500;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:16.500;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-91;-9.9;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:16.600;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-9.5;59;LTE;Telkomsel;1850
2022-08-20 12:06:16.648;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:16.648;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-87.3;-5.6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:16.955;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-13.4;240;LTE;XL;376
2022-08-20 12:06:16.955;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-82;-10;240;LTE;XL;1325
2022-08-20 12:06:17.103;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-96;-7.3;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:17.103;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-91;-12.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:17.202;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-8.3;59;LTE;Telkomsel;1850
2022-08-20 12:06:17.250;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-5;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:17.250;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-8;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:17.503;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-97;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:17.503;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-91;-11.2;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:17.556;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-8.8;240;LTE;XL;376
2022-08-20 12:06:17.556;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-9.2;240;LTE;XL;1325
2022-08-20 12:06:17.803;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-75.8;-11.1;59;LTE;Telkomsel;1850
2022-08-20 12:06:17.851;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-89;-8;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:17.851;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-87.3;-5.9;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:18.105;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-91;-10;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:18.105;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-97;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:18.157;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76;-7;240;LTE;XL;376
2022-08-20 12:06:18.157;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-81;-8.8;240;LTE;XL;1325
2022-08-20 12:06:18.404;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1525-5443-S.mf;116.00695500;-3.45026700;-74;-9;59;LTE;Telkomsel;1850
2022-08-20 12:06:18.453;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-90;-8;298;LTE;Fren/Hepi;39050
2022-08-20 12:06:18.453;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1516-2151-S.mf;116.00695500;-3.45026700;-88;-6;298;LTE;Fren/Hepi;39194
2022-08-20 12:06:18.707;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-91;-9.6;446;LTE;Indosat Ooredoo Hutchison;1625
2022-08-20 12:06:18.707;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1519-2687-S.mf;116.00695500;-3.45026700;-97;-7;446;LTE;Indosat Ooredoo Hutchison;3652
2022-08-20 12:06:18.759;BP3_ST_00_Data Test;2022-08-20-12-00-13-3101-1402-1503-6975-S.mf;116.00695500;-3.45026700;-76.6;-7;240;LTE;XL;376
